"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-04-30,79732,"49415","MI","Muskegon","Muskegon","Fruitport Township",9164,159500,0.00694444444444444,0.0323624595469256,0.095467032967033,0.0630276578853357,0.0105565579536069,"2017-04","2017-Q2",159500,0,"2017-04"
2017-04-30,62528,"12307","NY","Albany","Schenectady","Schenectady",9165,68600,-0.0101010101010101,0.00439238653001464,0.130148270181219,-0.00174014975900794,,"2012-10","2012-Q4",72100,-0.0485436893203883,"2012-03"
2017-04-30,60252,"06335","CT","New London","New London","Ledyard",9166,217500,0.00415512465373961,0.0130414531904984,0.0308056872037915,0.0131964196754808,-0.019225680025969,"2005-10","2005-Q4",265500,-0.180790960451977,"2004-05"
2017-04-30,94634,"84653","UT","Provo","Utah","Salem",9167,325600,0.00277178934400986,0.0102389078498294,0.106354060482501,0.0802905982693853,0.010916497310528,"2009-05","2009-Q2",352200,-0.0755252697331062,"2008-09"
2017-04-30,73970,"36611","AL","Mobile","Mobile","Chickasaw",9168,59700,0.0187713310580205,0.0346620450606586,0.051056338028169,-0.000668673282879895,-0.0228175713219692,"2007-12","2007-Q4",80000,-0.25375,"2004-10"
2017-04-30,79569,"49082","MI","Coldwater","Branch","Quincy",9169,108900,-0.0171480144404332,-0.0676369863013699,-0.0117967332123412,0.0745901552239263,0.00374926241950857,"2017-01","2017-Q1",116800,-0.0676369863013699,"2016-10"
2017-04-30,92833,"79104","TX","Amarillo","Potter","Amarillo",9170,61600,0.014827018121911,0.0423011844331641,0.0352941176470588,0.0278299898212262,0.00621367386891181,"2004-04","2004-Q2",62400,-0.0128205128205128,"2004-04"
2017-04-30,92783,"79036","TX","Borger","Hutchinson","Fritch",9171,98300,0,0.00408580183861083,-0.0130522088353414,0.00204710004637687,,"2010-04","2010-Q2",100000,-0.017,
2017-04-30,94532,"84315","UT","Ogden","Weber","Hooper",9172,291100,0.0114662960389159,0.0315379163713678,0.0993202416918429,0.0538015606644755,0.00951417741470229,"2017-04","2017-Q2",291100,0,"2017-04"
2017-04-30,60706,"07513","NJ","New York","Passaic","Paterson",9173,242800,-0.00164473684210526,0.0227464195450716,0.164508393285372,0.0553121874479541,-0.0426651384931569,"2006-12","2006-Q4",387300,-0.373095791376194,"2004-05"
2017-04-30,72633,"33476","FL","Miami-Fort Lauderdale","Palm Beach","Pahokee",9174,108200,0.00932835820895522,0.0474346563407551,0.0907258064516129,0.0715185606855457,,"2010-08","2010-Q3",115500,-0.0632034632034632,
2017-04-30,79336,"48726","MI",,"Tuscola","Cass City",9175,82100,-0.00484848484848485,0.00984009840098401,0.0874172185430464,0.0240546307015828,,"2017-02","2017-Q1",82600,-0.00605326876513317,"2017-02"
2017-04-30,60242,"06279","CT","Hartford","Tolland","Willington",9176,197000,-0.000507356671740233,-0.0015205271160669,-0.0473887814313346,-0.0132626399430095,-0.0237002228875894,"2005-12","2005-Q4",251700,-0.217322208978943,"2003-11"
2017-04-30,76779,"43620","OH","Toledo","Lucas","Toledo",9177,79200,-0.0222222222222222,-0.053763440860215,-0.0305997552019584,0.0406294131286913,,"2017-01","2017-Q1",83700,-0.0537634408602151,"2016-03"
2017-04-30,62963,"13114","NY","Syracuse","Oswego","Town of Mexico",9178,109600,0.00458295142071494,0.0176415970287837,0.0329877474081056,0.0296559062902828,0.0332807683647727,"2017-04","2017-Q2",109600,0,"2017-04"
2017-04-30,81229,"53122","WI","Milwaukee","Waukesha","Elm Grove",9179,367000,-0.00081677103185407,-0.0102481121898598,0.0177481974486966,0.0304413731230619,0.00521460930131057,"2016-09","2016-Q3",378700,-0.0308951676789015,"2016-06"
2017-04-30,62131,"11516","NY","New York","Nassau","Cedarhurst",9180,714800,0.00506186726659168,0.0214346956273221,0.198524480214621,0.0742244646441215,0.00629841736999515,"2017-04","2017-Q2",714800,0,"2017-04"
2017-04-30,58399,"01519","MA","Worcester","Worcester","Grafton",9181,377400,-0.00185136207352552,0.00372340425531915,0.0362438220757825,0.0366762221516115,0.00481508365986305,"2005-11","2005-Q4",389000,-0.0298200514138817,"2005-01"
2017-04-30,62382,"12077","NY","Albany","Albany","Bethlehem",9182,280100,-0.0021375133594585,0.00791651673263764,0.0735914143349942,0.0164157221086612,0.00371640499488768,"2017-03","2017-Q1",280700,-0.0021375133594585,"2017-02"
2017-04-30,73812,"36278","AL",,"Randolph","Wedowee",9183,161400,0.00435594275046671,0.0112781954887218,0.175528040786599,0.0440594936206582,,"2016-11","2016-Q4",161900,-0.00308832612723904,"2016-11"
2017-04-30,62979,"13135","NY","Syracuse","Oswego","Schroeppel",9184,109000,-0.000916590284142988,0.00553505535055351,0.013953488372093,0.00484013686693374,0.0133099628167164,"2017-03","2017-Q1",109100,-0.000916590284142988,"2017-03"
2017-04-30,82192,"55340","MN","Minneapolis-St Paul","Hennepin","Medina",9185,434100,0.00462855820411942,0.00953488372093023,0.0452684806164219,0.0547745131174373,0.00292606510376858,"2016-10","2016-Q4",434600,-0.00115048320294524,"2016-10"
2017-04-30,68183,"24517","VA","Lynchburg","Campbell","Altavista",9186,115100,0.00261324041811847,0.0140969162995595,0.00699912510936133,0.0287313314488216,0.0111691470794544,"2015-10","2015-Q4",117500,-0.0204255319148936,"2015-09"
2017-04-30,70942,"30175","GA","Atlanta","Pickens","Talking Rock",9187,160700,0.0126023944549464,0.034771410173857,0.122990915443746,0.0705178896399556,0.00799458156281974,"2017-04","2017-Q2",160700,0,"2017-04"
2017-04-30,98229,"95470","CA","Ukiah","Mendocino","Redwood Valley",9188,428600,0.00116795141322121,0.0221798235153828,0.0905852417302799,0.0922525822486609,-0.00811820023052101,"2006-05","2006-Q2",496500,-0.136757301107754,"2005-05"
2017-04-30,91211,"76050","TX","Dallas-Fort Worth","Johnson","Grandview",9189,197600,0.014894709809964,0.0527437400106553,0.166469893742621,0.0946879373647924,,"2017-04","2017-Q2",197600,0,"2017-04"
2017-04-30,69189,"27043","NC","Winston-Salem","Stokes","Pinnacle",9190,143200,0,-0.00209059233449477,0.0272596843615495,0.0164214400906462,-0.000903317065870102,"2009-07","2009-Q3",159600,-0.102756892230576,"2007-02"
2017-04-30,74783,"38355","TN",,"Gibson","Medina",9191,129600,0.00543056633048875,0.00934579439252336,0.0140845070422535,0.0184132742438101,0.0126418625169289,"2017-04","2017-Q2",129600,0,"2017-04"
2017-04-30,93778,"81413","CO",,"Delta","Cedaredge",9192,186300,0.00269106566200215,0.0130505709624796,0.0396205357142857,0.0196831201776966,-0.0178646826214677,"2007-12","2007-Q4",239800,-0.223102585487907,"2006-01"
2017-04-30,75325,"39483","MS",,"Marion","Foxworth",9193,89900,0.00897867564534231,-0.0260021668472373,-0.101,-0.0216556264160034,0.02006822695241,"2010-06","2010-Q2",126500,-0.289328063241107,"2008-10"
2017-04-30,81399,"53578","WI","Baraboo","Sauk","Prairie du Sac",9194,213600,-0.00373134328358209,-0.00558659217877095,-0.0565371024734982,0.0306196496697921,0.0061987048722798,"2016-03","2016-Q1",227300,-0.0602727672679279,"2015-05"
2017-04-30,79072,"48217","MI","Detroit","Wayne","Detroit",9195,34400,0.0117647058823529,0.029940119760479,0.0817610062893082,0.00712661198155429,-0.0675077419188049,"2007-02","2007-Q1",69700,-0.506456241032999,
2017-04-30,72913,"33920","FL","Fort Myers","Lee","Alva",9196,242000,-0.00616016427104723,-0.0102249488752556,0.0628019323671498,0.109252144574288,-0.0181683372078382,"2006-01","2006-Q1",348200,-0.304997128087306,"2004-11"
2017-04-30,84735,"60954","IL","Kankakee","Kankakee","Momence",9197,108500,0.00836431226765799,0.0111835973904939,0.0159176029962547,-0.00897005959053965,0.00482612951948291,"2012-08","2012-Q3",128100,-0.153005464480874,"2011-12"
2017-04-30,73323,"35114","AL","Birmingham","Shelby","Alabaster",9198,197900,0.00101163378856854,0.00917899031106578,0.0459830866807611,0.0274966419910827,0.0044527636608942,"2017-04","2017-Q2",197900,0,"2017-04"
2017-04-30,92980,"79512","TX",,"Mitchell","Colorado City",9199,76000,-0.0026246719160105,0.0174029451137885,-0.0919952210274791,-0.031304733335901,-0.0263868424544869,"2007-11","2007-Q4",102000,-0.254901960784314,"2002-03"
2017-04-30,90970,"75559","TX","Texarkana","Bowie","De Kalb",9200,68700,0.00145772594752187,0.0315315315315315,-0.0227596017069701,-0.000871081461869871,-0.0158480223537912,"2009-05","2009-Q2",103000,-0.333009708737864,"2002-10"
2017-04-30,77606,"45345","OH","Dayton","Montgomery","New Lebanon",9201,84700,-0.00117924528301887,0.0143712574850299,0.0547945205479452,0.016617921761775,-0.0128557102355304,"2006-04","2006-Q2",98000,-0.135714285714286,"2000-10"
2017-04-30,94937,"85361","AZ","Phoenix","Maricopa","Surprise",9202,282700,0.00461975835110163,0.0227930535455861,0.0740881458966565,0.102694841899179,-0.0184885563608785,"2007-01","2007-Q1",352000,-0.196875,"2005-08"
2017-04-30,63557,"14487","NY","Rochester","Livingston","Town of Livonia",9203,150600,0.00735785953177258,0.00803212851405622,0.0524109014675052,0.0198550814047944,0.0131164140927909,"2017-04","2017-Q2",150600,0,"2017-04"
2017-04-30,62299,"11952","NY","New York","Suffolk","Mattituck",9204,551600,0.0163994840611756,0.0235665244015587,0.075872830115077,0.0489309214765365,-0.00222064127778143,"2006-06","2006-Q2",582300,-0.0527219646230465,"2005-11"
2017-04-30,63669,"14706","NY","Olean","Cattaraugus","Town of Allegany",9205,105000,-0.0223463687150838,0.0233918128654971,-0.0340386384544618,0.00879901022958673,0.00143990942071315,"2006-09","2006-Q3",117700,-0.107901444350042,"2005-10"
2017-04-30,81231,"53126","WI","Racine","Racine","Caledonia",9206,238500,0.00421052631578947,0.0123089983022071,0.0469710272168569,0.0307347178356336,-0.0125843352406099,"2007-09","2007-Q3",276800,-0.138367052023121,"2005-10"
2017-04-30,62193,"11709","NY","New York","Nassau","Bayville",9207,542800,0.0124976683454579,0.0282250426217087,0.0488888888888889,0.0372443226288977,-0.00171546406012957,"2005-08","2005-Q3",579800,-0.063815108658158,"2004-12"
2017-04-30,72044,"32531","FL","Crestview-Fort Walton Beach-Destin","Okaloosa","Baker",9208,159900,-0.00559701492537313,-0.0123533045089561,0.0892370572207084,0.0262057125506066,-0.00598925786165716,"2006-04","2006-Q2",188600,-0.152173913043478,"2005-04"
2017-04-30,82467,"55808","MN","Duluth","Saint Louis","Duluth",9209,101300,0.00997008973080758,0.011988011988012,0.0170682730923695,0.0454847882321423,0.0132570822363132,"2017-04","2017-Q2",101300,0,"2017-04"
2017-04-30,78224,"46711","IN","Decatur","Adams","Berne",9210,93700,0.0140692640692641,0.046927374301676,0.0895348837209302,0.0267844590296957,0.00172380865120725,"2005-11","2005-Q4",109200,-0.141941391941392,"2003-07"
2017-04-30,60687,"07465","NJ","New York","Passaic","Wanaque",9211,301500,-0.009526938239159,-0.013738959764475,-0.0428571428571429,0.00464103884258149,-0.0236680166725127,"2007-01","2007-Q1",389700,-0.226327944572748,"2004-02"
2017-04-30,85073,"61606","IL","Peoria","Peoria","Peoria",9212,106500,-0.00374181478016838,-0.00467289719626168,-0.0157116451016636,-0.00984335988770146,,"2010-08","2010-Q3",117000,-0.0897435897435897,
2017-04-30,65588,"18810","PA","Sayre","Bradford","Athens Township",9213,121700,-0.00327600327600328,-0.00571895424836601,-0.00164068908941756,0.00534343337095922,,"2014-07","2014-Q3",126300,-0.0364212193190816,"2014-02"
2017-04-30,98100,"95316","CA","Modesto","Stanislaus","Denair",9214,278300,0.00433056658246121,0.00979680696661829,0.0605945121951219,0.136468571845198,-0.0120596975971452,"2006-08","2006-Q3",333700,-0.166017380881031,"2005-02"
2017-04-30,59124,"03446","NH","Keene","Cheshire","Swanzey",9215,167900,-0.000595238095238095,-0.0023767082590612,0.023780487804878,0.0187599256942284,-0.00532039437047649,"2006-07","2006-Q3",196300,-0.144676515537443,"2004-11"
2017-04-30,94207,"83544","ID",,"Clearwater","Orofino",9216,207500,0.0058167716917111,0.0186548846342661,0.0984647961884595,0.0236636476015493,0.0149977012299771,"2017-04","2017-Q2",207500,0,"2017-04"
2017-04-30,78212,"46635","IN","South Bend","Saint Joseph","South Bend",9217,128700,-0.00077639751552795,-0.00077639751552795,0.0263157894736842,0.00552956309649799,,"2008-08","2008-Q3",142200,-0.0949367088607595,
2017-04-30,97519,"94028","CA","San Francisco","San Mateo","Portola Valley",9218,3285100,-0.0119405678537055,-0.039416357203427,0.0539976899383984,0.0968974259434032,0.02867465927478,"2017-01","2017-Q1",3419900,-0.039416357203427,"2016-11"
2017-04-30,87133,"66217","KS","Kansas City","Johnson","Shawnee",9219,371300,0.00732501356483994,0.0251242407509663,0.0380206877271457,0.0273745914149222,,"2017-04","2017-Q2",371300,0,"2017-04"
2017-04-30,66786,"21120","MD","Baltimore","Baltimore","Parkton",9220,420500,-0.000237755587256301,-0.00142483970553313,-0.00778669183577159,0.0279827244948272,-0.0134138512804789,"2006-07","2006-Q3",494800,-0.15016168148747,"2005-02"
2017-04-30,77640,"45387","OH","Dayton","Greene","Yellow Springs",9221,190700,-0.00573514077163712,-0.0108921161825726,0.0280323450134771,0.0199089220966351,-0.00359843182748765,"2004-02","2004-Q1",207100,-0.0791887976822791,
2017-04-30,58928,"02830","RI","Providence","Providence","Burrillville",9222,245800,0.00490596892886345,0.00861715223635618,0.0622299049265341,0.0490113371479173,-0.0110545836165821,"2006-04","2006-Q2",289900,-0.152121421179717,"2004-02"
2017-04-30,79340,"48730","MI",,"Iosco","East Tawas",9223,85000,0.00117785630153121,0.022864019253911,0.0442260442260442,,,"2017-02","2017-Q1",85100,-0.00117508813160987,"2017-02"
2017-04-30,62153,"11560","NY","New York","Nassau","Locust Valley",9224,761800,-0.000131250820317627,0.0104788433479241,0.0475797579757976,0.0350371684080968,-0.00136796563390218,"2006-08","2006-Q3",796400,-0.0434455047714716,"2005-08"
2017-04-30,99901,"98596","WA","Centralia","Lewis","Winlock",9225,222600,0.00906618313689937,0.023448275862069,0.177777777777778,0.0768873080616561,0.0140560972798089,"2017-04","2017-Q2",222600,0,"2017-04"
2017-04-30,58244,"01073","MA","Springfield","Hampshire","Southampton",9226,286000,0.00668778599084829,0.0328638497652582,0.0651769087523277,0.0271892561951195,0.00287717856322955,"2017-04","2017-Q2",286000,0,"2017-04"
2017-04-30,87246,"66616","KS","Topeka","Shawnee","Topeka",9227,54000,-0.003690036900369,-0.0127970749542962,0.00185528756957328,-0.0061800445539153,,"2008-08","2008-Q3",90400,-0.402654867256637,
2017-04-30,59242,"03848","NH","Boston","Rockingham","Kingston",9228,280000,0.00719424460431655,0.0267693436010268,0.078167115902965,0.056421622299043,0.00209537584222264,"2006-04","2006-Q2",288200,-0.0284524635669674,"2005-07"
2017-04-30,69170,"27013","NC","Charlotte","Rowan","Cleveland",9229,145600,0.00206469373709566,0.0111111111111111,0.0849478390461997,0.038051470826495,0.0133631768107236,"2017-04","2017-Q2",145600,0,"2017-04"
2017-04-30,92636,"78725","TX","Austin","Travis","Austin",9230,161700,0.0144291091593476,0.0438992898644287,0.096271186440678,0.0904026702140179,0.0326215894433466,"2017-04","2017-Q2",161700,0,"2017-04"
2017-04-30,90258,"74047","OK","Tulsa","Creek","Mounds",9231,143400,0.0235546038543897,0.052863436123348,0.0429090909090909,0.0504822239198495,,"2017-04","2017-Q2",143400,0,"2017-04"
2017-04-30,58219,"01033","MA","Springfield","Hampshire","Town of Granby",9232,232500,0,0.0135135135135135,0.0670032124827903,0.0194993301910185,0.000690789351838195,"2006-06","2006-Q2",234300,-0.00768245838668374,"2006-05"
2017-04-30,67099,"21903","MD","Philadelphia","Cecil","Perryville",9233,207600,0.00338327694538424,0.0087463556851312,0.0216535433070866,0.00890348222833026,-0.020316595367572,"2007-04","2007-Q2",254900,-0.185562965868968,"2005-02"
2017-04-30,64415,"16033","PA","Pittsburgh","Butler","Forward Township",9234,186200,0.00757575757575758,0.00377358490566038,0.0501974055273548,0.0393797692850797,0.024059903959035,"2016-12","2016-Q4",187500,-0.00693333333333333,"2016-12"
2017-04-30,79392,"48817","MI","Owosso","Shiawassee","Corunna",9235,99800,-0.002,-0.0215686274509804,0.00503524672708963,0.0747420971785968,-0.0194823259365805,"2007-07","2007-Q3",127800,-0.219092331768388,"2003-01"
2017-04-30,63905,"15110","PA","Pittsburgh","Allegheny","Duquesne",9236,47300,0.00211864406779661,0.0260303687635575,0.075,0.0425718228948484,0.0134120873063281,"2016-08","2016-Q3",48300,-0.020703933747412,"2016-08"
2017-04-30,81590,"54155","WI","Green Bay","Brown","Hobart",9237,228000,0.0124333925399645,0.0391978122151322,0.097737120847376,0.0429093859381833,0.0134935037217145,"2017-04","2017-Q2",228000,0,"2017-04"
2017-04-30,86017,"63362","MO","St. Louis","Lincoln","Moscow Mills",9238,180400,-0.00221238938053097,0.0215175537938845,0.136735979836169,0.0490341775970258,0.00454622781922898,"2017-03","2017-Q1",180800,-0.00221238938053097,"2017-03"
2017-04-30,62631,"12518","NY","New York","Orange","Cornwall",9239,266200,0.0125523012552301,0.0378167641325536,0.0738200887454619,0.0152490204889837,-0.0271640435602861,"2007-01","2007-Q1",352500,-0.244822695035461,"2004-07"
2017-04-30,79543,"49055","MI","Kalamazoo","Van Buren","Gobles",9240,118900,0.0076271186440678,0.00677392040643522,-0.0978755690440061,0.0766189194541942,0.000844956390033014,"2016-04","2016-Q2",131800,-0.0978755690440061,"2015-08"
2017-04-30,77970,"46120","IN","Indianapolis","Putnam","Cloverdale",9241,106000,-0.0111940298507463,-0.0111940298507463,0.00283822138126774,0.0219392266665235,0.00584390016182645,"2005-08","2005-Q3",112100,-0.0544157002676182,"2004-08"
2017-04-30,74959,"38680","MS","Memphis","DeSoto","Lynchburg",9242,132900,0.00911161731207289,0.0238828967642527,0.029434546862897,0.020971531675263,,"2017-04","2017-Q2",132900,0,"2017-04"
2017-04-30,60577,"07068","NJ","New York","Essex","Roseland",9243,542300,-0.00422328314359163,-0.0279620003584872,0.0548531414121766,0.0317228434255701,-0.00676681799259304,"2007-03","2007-Q1",583400,-0.0704490915323963,"2005-08"
2017-04-30,74162,"37082","TN","Nashville","Cheatham","Kingston Springs",9244,208700,0.0126152353226589,0.0311264822134387,0.0966894377299002,0.0702881768376347,,"2017-04","2017-Q2",208700,0,"2017-04"
2017-04-30,69380,"27521","NC","Dunn","Harnett","Coats",9245,111500,0.0026978417266187,0.0145586897179254,0.0629170638703527,0.0255203196830083,0.00993947913157811,"2017-04","2017-Q2",111500,0,"2017-04"
2017-04-30,58869,"02718","MA","Providence","Bristol","Taunton",9246,283300,0.00998217468805704,0.0271936185641769,0.0735126942023494,0.0546718395590051,-0.00257521849393716,"2006-08","2006-Q3",308600,-0.0819831497083603,"2004-08"
2017-04-30,58404,"01524","MA","Worcester","Worcester","Leicester",9247,244900,-0.000408163265306122,0.00410004100041,0.108646446355817,0.039576796401916,-0.00379855392283113,"2006-06","2006-Q2",262100,-0.0656238077069821,"2004-12"
2017-04-30,99355,"97535","OR","Medford","Jackson","Phoenix",9248,240500,0.00291909924937448,0.0177740160812526,0.0941765241128298,0.10197228772148,-0.00374697328457008,"2006-06","2006-Q2",260200,-0.0757109915449654,"2005-07"
2017-04-30,71160,"30510","GA","Cornelia","Habersham","Alto",9249,115400,0.00698080279232112,0.0257777777777778,0.107485604606526,0.0848480626731618,0.00237029802804889,"2008-03","2008-Q1",122700,-0.0594947025264874,"2007-08"
2017-04-30,97273,"93445","CA","San Luis Obispo","San Luis Obispo","Oceano",9250,421600,0.00213929165676254,0.0100622903689506,0.100495954058992,0.105788538986503,-0.000543910140365145,"2006-02","2006-Q1",479400,-0.120567375886525,"2005-02"
2017-04-30,417453,"60484","IL","Chicago","Will","University Park",9251,125400,-0.0125984251968504,-0.0187793427230047,0.0618120237087214,0.0639027753886692,-0.0138037300859181,"2006-08","2006-Q3",149400,-0.160642570281124,"2004-07"
2017-04-30,79155,"48353","MI","Detroit","Livingston","Hartland",9252,242400,0.0020669698222406,0.0275540483255617,0.112947658402204,0.0789209294859325,0.0134426905796656,"2017-04","2017-Q2",242400,0,"2017-04"
2017-04-30,65712,"19032","PA","Philadelphia","Delaware","Folcroft",9253,96000,0.0256410256410256,0.050328227571116,0.0786516853932584,-0.00753496583316704,-0.0251899619313185,"2007-11","2007-Q4",128200,-0.251170046801872,"2005-05"
2017-04-30,90473,"74578","OK",,"Latimer","Wilburton",9254,84000,0.00238663484486874,0.00719424460431655,0.147540983606557,0.114735656237719,0.07567834639551,"2017-04","2017-Q2",84000,0,"2017-04"
2017-04-30,66655,"20833","MD","Washington","Montgomery","Brookeville",9255,555800,-0.00197521996767822,0.00306803826024183,0.0267873637539257,0.0258979829195556,-0.0082163804646973,"2006-04","2006-Q2",616700,-0.0987514188422247,"2005-05"
2017-04-30,70890,"30113","GA","Atlanta","Haralson","Buchanan",9256,99100,-0.00100806451612903,-0.00402010050251256,0.102335928809789,0.0680628880892822,-0.0064268043344986,"2007-08","2007-Q3",107100,-0.0746965452847806,"2006-12"
2017-04-30,78261,"46777","IN","Fort Wayne","Wells","Ossian",9257,117700,0.00598290598290598,0.0155306298533218,0.0324561403508772,0.00997747496965018,0.00706379643957544,"2015-09","2015-Q3",129700,-0.0925212027756361,"2014-09"
2017-04-30,62671,"12570","NY","New York","Dutchess","Beekman",9258,299000,-0.00200267022696929,-0.00697442710063102,-0.0222367560497057,0.000468886266812074,-0.0267432272262192,"2005-09","2005-Q3",413600,-0.277079303675048,"2003-05"
2017-04-30,60728,"07630","NJ","New York","Bergen","Emerson",9259,494300,0.0059015059015059,0.0174969123095924,0.061412926776895,0.0359912877252158,-0.00116586566113075,"2006-05","2006-Q2",514300,-0.0388878086719813,"2005-05"
2017-04-30,76700,"43465","OH","Toledo","Wood","Walbridge",9260,114200,-0.000874890638670166,0.00351493848857645,0.0306859205776173,0.0238586702397108,0.000615035086610538,"2006-03","2006-Q1",116100,-0.016365202411714,"2005-10"
2017-04-30,88747,"70711","LA","Baton Rouge","Livingston","Albany",9261,164100,-0.000609013398294762,0.0192546583850932,0.112542372881356,,,"2017-03","2017-Q1",164200,-0.000609013398294762,"2017-03"
2017-04-30,71297,"30735","GA","Calhoun","Gordon","Industrial",9262,108900,-0.00183318056828598,0.00646950092421442,0.133194588969823,0.0823925166746784,-0.00866339235547942,"2008-03","2008-Q1",135600,-0.196902654867257,"2005-05"
2017-04-30,90715,"75135","TX","Dallas-Fort Worth","Hunt","Caddo Mills",9263,182800,0.0127423822714681,0.0374574347332577,0.101204819277108,0.0732038785341069,0.0497415003717827,"2017-04","2017-Q2",182800,0,"2017-04"
2017-04-30,99009,"97002","OR","Salem","Marion","Aurora",9264,360200,0.00474198047419805,0.0137911623979735,0.121070650482415,0.0856800992894613,0.0146646028396737,"2017-04","2017-Q2",360200,0,"2017-04"
2017-04-30,90896,"75426","TX",,"Red River","Clarksville",9265,112500,0.00626118067978533,0.0171790235081374,0.0859073359073359,0.020792089876088,,"2017-04","2017-Q2",112500,0,"2017-04"
2017-04-30,65362,"18091","PA","Allentown","Northampton","Wind Gap",9266,197200,0.00152361604875571,-0.00101317122593718,0.0647948164146868,0.0225432023396568,-0.015652828331893,"2006-11","2006-Q4",235900,-0.164052564646036,"2005-06"
2017-04-30,60302,"06419","CT","Hartford","Middlesex","Killingworth",9267,345600,0.004359197907585,0.00993571011104617,-0.0108757870635375,-0.00524066226379272,-0.0180385385010358,"2006-07","2006-Q3",427700,-0.191956979191022,"2003-09"
2017-04-30,84219,"59847","MT","Missoula","Missoula","Lolo",9268,242000,0.00623700623700624,0.0172341319882303,0.056307289393278,0.0290663734615351,0.00664123396199723,"2009-05","2009-Q2",249700,-0.0308370044052863,"2009-01"
2017-04-30,65567,"18661","PA","Scranton","Luzerne","White Haven",9269,111900,-0.00621669626998224,-0.0184210526315789,-0.0370051635111876,-0.0057959647996787,-0.0129662789434422,"2007-05","2007-Q2",127800,-0.124413145539906,"2005-12"
2017-04-30,79208,"48438","MI","Flint","Genesee","Goodrich",9270,211200,0.0081145584725537,0.0222652468538238,0.106918238993711,0.099227550806438,0.00215602941049964,"2005-11","2005-Q4",235300,-0.102422439439014,"2004-09"
2017-04-30,91335,"76255","TX",,"Montague","Nocona",9271,91900,-0.0181623931623932,-0.0192102454642476,-0.0305907172995781,0.0205810115720229,-0.0177279606767378,"2008-05","2008-Q2",117700,-0.219201359388275,"2003-06"
2017-04-30,70055,"28594","NC","Morehead City","Carteret","Emerald Isle",9272,360900,0.0025,0.0197795987567109,0.0828082808280828,0.0180628464487198,-0.0348944027302392,"2007-01","2007-Q1",525900,-0.31374786081004,"2004-12"
2017-04-30,87890,"68152","NE","Omaha","Douglas","Omaha",9273,187400,0.00267522739432852,0.0107874865156419,0.0411111111111111,0.0473497264301257,0.0208218900323585,"2017-04","2017-Q2",187400,0,"2017-04"
2017-04-30,88570,"70390","LA",,"Assumption","Napoleonville",9274,128700,0.00311769290724864,0.0214285714285714,0.1,,,"2015-02","2015-Q1",132500,-0.0286792452830189,"2014-08"
2017-04-30,97148,"93204","CA","Hanford","Kings","Avenal",9275,137200,-0.00145560407569141,0.0323551542513168,0.0315789473684211,0.0778752100133182,-0.00768263628010946,"2007-09","2007-Q3",151300,-0.0931923331130205,"2006-09"
2017-04-30,77063,"44201","OH","Akron","Portage","Atwater",9276,157800,-0.0112781954887218,-0.0198757763975155,-0.00504413619167718,0.0333924502882446,0.00428163458351483,"2016-11","2016-Q4",161700,-0.0241187384044527,"2016-03"
2017-04-30,78185,"46565","IN",,"Lagrange","Shipshewana",9277,146100,0,-0.000683994528043776,-0.0266489007328448,0.00885467049483846,-0.0108254976370564,"2008-02","2008-Q1",171400,-0.147607934655776,"2005-04"
2017-04-30,63346,"13865","NY","Binghamton","Broome","Town of Windsor",9278,99400,-0.0109452736318408,-0.0148662041625372,-0.00699300699300699,-0.00612331262015098,0.00369575539274347,"2013-06","2013-Q2",111300,-0.106918238993711,"2012-11"
2017-04-30,66507,"20616","MD","Washington","Charles","Bryans Road",9279,247500,0.000808734330772341,0.0110294117647059,0.0308204914618909,0.043957775403036,-0.0227677847031396,"2007-04","2007-Q2",311600,-0.205712451861361,"2005-05"
2017-04-30,70641,"29661","SC","Greenville","Greenville","Marietta",9280,130300,0.00385208012326656,0.0155884645362432,0.124245038826575,0.066131206952462,0.0341879506109515,"2017-04","2017-Q2",130300,0,"2017-04"
2017-04-30,59260,"03868","NH","Boston","Strafford","Rochester",9281,173800,0.00812064965197216,0.0271867612293144,0.0986093552465234,0.0529184890651104,-0.0106286494730596,"2005-11","2005-Q4",200300,-0.132301547678482,"2004-03"
2017-04-30,91034,"75684","TX","Longview","Rusk","Overton",9282,92400,-0.00108108108108108,-0.0474226804123711,-0.125,0.0199744727123852,,"2016-08","2016-Q3",109100,-0.153070577451879,"2015-10"
2017-04-30,58375,"01464","MA","Boston","Middlesex","Town of Shirley",9283,292200,0.00793377026560883,0.0227511375568778,-0.0034106412005457,0.0370521245063538,-0.00020510723968914,"2005-09","2005-Q3",314800,-0.0717916137229987,"2004-10"
2017-04-30,62958,"13108","NY","Syracuse","Onondaga","Town of Marcellus",9284,159400,-0.00870646766169154,-0.0148331273176761,0.0528401585204756,0.0215236490497273,0.00813129884557018,"2017-02","2017-Q1",162300,-0.0178681454097351,"2016-12"
2017-04-30,94376,"84004","UT","Provo","Utah","Alpine",9285,601800,0.00467445742904841,0.0227736233854521,0.110127282789153,0.0917522397612678,-0.00105730176692476,"2009-06","2009-Q2",658000,-0.0854103343465046,"2007-03"
